rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
416|🟢+2|Nerd Ape Dao #49|139.0898478402013|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/49|Pink|Zombie|Black hoodie|White Round|Green beanie|Gold Grillz
417|🟢+3|Nerd Ape Dao #646|139.04225279592762|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/646|Yellow|Red|Purple hoodie|Oval|Propeller cap|Gold Grillz
418|🔴-10|Nerd Ape Dao #1291|139.01897226213134|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1291|Green mint|Black|Brown coat|Glasses|Black top hat|Burger
419|🟢+2|Nerd Ape Dao #1240|138.907379062118|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1240|Blue|Tiger|Tuxedo|Red|Pink beanie|Grillz
420|🟢+7|Nerd Ape Dao #509|138.78788552348922|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/509|Beige|Gold|Black leather|Black Nerd|Blue headscarf|Tongue_out
421|🔴-30|Nerd Ape Dao #1367|138.7808760331603|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1367|Green mint|Light brown|Banana hawaii|Wide_eyes|Green beret|Grin
422|🟢+2|Nerd Ape Dao #519|138.77047006429584|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/519|Blue|Red|Purple hoodie|ETH|Propeller cap|Candy
423|🔴-1|Nerd Ape Dao #1018|138.7501653092759|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1018|Pink|Water|None|Dizzy|None|Sneaky
424|🔴-5|Nerd Ape Dao #35|138.65856664045666|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/35|Pink|Robot|Fastfood|Square|Pink bucket|Mouchet
425|🟢+4|Nerd Ape Dao #26|138.6114110707642|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/26|Pink|Gray|Blue vest|3D|Pirate hat|Tongue_out
426|🔴-1|Nerd Ape Dao #940|138.54393444269354|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/940|Red|White|Pink fur|ETH|Pink bucket|Sneaky
427|🟢+3|Nerd Ape Dao #639|138.5426540862032|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/639|Green mint|Light brown|White fur|Hearteye|Red bob|Cigarette
428|🟢+4|Nerd Ape Dao #153|138.52572353502805|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/153|Yellow|Tiger|Black vest|Round Glasses|Pink bucket|Pipe
429|🔴-6|Nerd Ape Dao #988|138.51652858362218|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/988|Pink|Tiger|Brown vest|Round Glasses|Fastfood|Mouchet
430|🟢+4|Nerd Ape Dao #677|138.47750992609704|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/677|Yellow|Light brown|Black hoodie|Close|Demon horns|Gold Grillz
431|🔴-3|Nerd Ape Dao #11|138.4727702486193|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/11|Pink|Light brown|Pirate|ETH|Propeller cap|420
432|🟢+1|Nerd Ape Dao #1203|138.456256955277|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1203|Light purple|Gray|None|Shy|None|Smile
433|🟢+12|Nerd Ape Dao #349|138.42123760088373|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/349|Red|Lav|Silverchain|Angry|Rasta hat|420
434|🟢+1|Nerd Ape Dao #992|138.4128945469735|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/992|Pink|Lav|White shirt ribbon|Eyepatch|Green beret|Tongue_out
435|🟢+2|Nerd Ape Dao #810|138.36296392764314|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/810|Blue|Lav|Black jacket|Round Glasses|Black top hat|Candy
436|🔴-10|Nerd Ape Dao #1080|138.3162852973827|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1080|Pink|Cream|Brown coat|Oneeye|Demon horns|Open
437|🔴-1|Nerd Ape Dao #1064|138.29950479048765|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1064|Beige|Zombie|Stripedtee|Wide_eyes|Propeller cap|Cigar
438|🟢+5|Nerd Ape Dao #547|138.2926707068211|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/547|Green mint|Gold|Overalls|Glasses|Green beanie|Candy
439|🔵|Nerd Ape Dao #170|138.260177793023|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/170|Pink|Robot|Purple hoodie|X|Propeller cap|Close
440|🟢+12|Nerd Ape Dao #930|138.19176119649018|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/930|Blue|Gold|White fur|X|Pink beanie|Cigarette
441|🟢+12|Nerd Ape Dao #1222|138.14706187419839|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1222|Yellow|Zombie|White fur|ETH|Fastfood|Pipe
442|🔴-1|Nerd Ape Dao #36|138.1334497667539|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/36|Pink|Gold|Yellow shirt|Oneeye|Pink beanie|Sneaky
443|🔴-1|Nerd Ape Dao #1334|138.0953460745118|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1334|Green mint|Pink|Pink hoodie|Close|Apple|Sneaky
444|🟢+10|Nerd Ape Dao #210|138.08387468865723|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/210|Light purple|Zombie|Blue vest|Round Glasses|Black beanie|420
445|🟢+3|Nerd Ape Dao #1048|138.0539767850654|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1048|Green mint|Tiger|White shirt ribbon|Oneeye|Pirate hat|Candy
446|🔴-2|Nerd Ape Dao #1177|138.04684722652868|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1177|Red|Light brown|Pink fur|Gold|Cowboy hat|Gum
447|🔴-7|Nerd Ape Dao #207|138.00994724532643|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/207|Red|Robot|Fastfood|Round Glasses|Gold hair|Pipe
448|🟢+1|Nerd Ape Dao #832|137.99076516775642|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/832|Blue|White|Goldchain|Demon|Black beanie|Gold Grillz
449|🔴-2|Nerd Ape Dao #160|137.95080213903742|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/160|Beige|Gold|Brown coat|Faded|Green beret|420
450|🟢+1|Nerd Ape Dao #880|137.94773287973663|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/880|Yellow|Black|Blue vest|Wide_eyes|Red bob|420
451|🔴-20|Nerd Ape Dao #230|137.89607105194682|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/230|Pink|White|Brown jacket|Heart|Pink beanie|Tongue_out
452|🔴-2|Nerd Ape Dao #1023|137.86260757651843|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1023|Blue|Gray|Judo|Oneeye|Apple|Grin
453|🟢+11|Nerd Ape Dao #1293|137.85219941661862|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1293|Light purple|Red|White fur|Dizzy|Pink bucket|Grillz
454|🔴-8|Nerd Ape Dao #474|137.83645114583405|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/474|Yellow|White|Tech jacket|Square|Apple|Candy
455|🔴-17|Nerd Ape Dao #607|137.8121578286537|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/607|Yellow|Cream|Tech jacket|Cyberpunk|Red bob|Sneaky
456|🔴-1|Nerd Ape Dao #293|137.79237060432234|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/293|Red|Zombie|Fastfood|Eyepatch|Newsboy cap|Grin
457|🔴-1|Nerd Ape Dao #373|137.7723032640734|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/373|Red|Lav|Brown vest|Cyberpunk|Blue cap|Open
458|🟢+2|Nerd Ape Dao #1168|137.7532882111185|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1168|Green mint|Red|Stripedtee|Demon|Staw hat|Smile
459|🟢+6|Nerd Ape Dao #667|137.6795141710254|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/667|Light purple|Pink|Tuxedo|Red|Newsboy cap|Grillz
460|🟢+6|Nerd Ape Dao #450|137.67356302623205|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/450|Green mint|Water|Dark blue suit|Oneeye|Pink bucket|Burger
461|🔴-3|Nerd Ape Dao #849|137.61633567730766|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/849|Green mint|Red|Fastfood|Glasses|Blue cap|Cigar
462|🟢+9|Nerd Ape Dao #830|137.6049988323153|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/830|Blue|Water|Hawaii|Hearteye|Rasta hat|Candy
463|🔴-4|Nerd Ape Dao #516|137.60451431380056|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/516|Light purple|White|Sheriff|Oval|Fastfood|Burger
464|🔴-7|Nerd Ape Dao #1258|137.57929839781477|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1258|Blue|Gold|Flower Hawaii|Cyberpunk|Cowboy hat|Smile
465|🟢+2|Nerd Ape Dao #1120|137.5159255688213|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1120|Red|Tiger|Red singlet|Round Glasses|Black beanie|Gum
466|🔴-5|Nerd Ape Dao #1111|137.5077917524251|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1111|Beige|Cream|Judo|Faded|Pirate hat|Close
467|🔴-4|Nerd Ape Dao #655|137.50526073172992|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/655|Light purple|Light brown|Pirate|Angry|Pirate hat|Smile
468|🔴-6|Nerd Ape Dao #978|137.48349023422372|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/978|Beige|Dark brown|None|X|None|Pipe
469|🟢+1|Nerd Ape Dao #181|137.45288123384196|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/181|Green mint|Water|Goldchain|Black Nerd|Pink beanie|Tongue_out
470|🔴-1|Nerd Ape Dao #904|137.43544115663707|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/904|Light purple|Zombie|Yellow shirt|Dizzy|Black beanie|Sneaky
471|🟢+1|Nerd Ape Dao #307|137.43535647599245|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/307|Red|Dark brown|Green jacket|Close|Blue headscarf|Grillz
472|🟢+5|Nerd Ape Dao #902|137.38968854774666|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/902|Red|Water|Black hoodie|Oneeye|Rasta hat|Cigar
473|🟢+2|Nerd Ape Dao #48|137.36797187160965|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/48|Beige|Lav|Dark blue suit|Gold|Adventure hat|Mouchet
474|🟢+9|Nerd Ape Dao #74|137.24220274930354|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/74|Red|Gold|Black jacket|Dizzy|Rasta hat|Smile
475|🟢+5|Nerd Ape Dao #318|137.21403077874666|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/318|Beige|Robot|Pink hoodie|Faded|Black beanie|Gold Grillz
476|🔵|Nerd Ape Dao #251|137.1668065738812|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/251|Pink|Water|Brown coat|Heart|Cowboy hat|Sneaky
477|🔴-4|Nerd Ape Dao #1215|137.15323123120393|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1215|Light purple|Robot|Brown coat|Wide_eyes|Black top hat|Cigar
478|🔵|Nerd Ape Dao #43|137.13019568033044|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/43|Yellow|Light brown|Pirate|Gold|Propeller cap|Smile
479|🟢+2|Nerd Ape Dao #716|137.1233553419098|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/716|Light purple|White|Pink hoodie|Fasion|Demon horns|Grillz
480|🔴-6|Nerd Ape Dao #1099|137.11213651513629|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1099|Yellow|Black|Judo|Black Nerd|Pink bucket|Candy
481|🟢+4|Nerd Ape Dao #1276|137.1106624238188|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1276|Beige|Tiger|Overalls|Hearteye|Apple|Mouchet
482|🔴-14|Nerd Ape Dao #1399|137.09092418912425|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1399|Blue|Dark brown|Flower Hawaii|Black Nerd|Propeller cap|Pipe
483|🔴-4|Nerd Ape Dao #164|137.0755174545822|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/164|Blue|Black|Yellow shirt|Square|Rasta hat|Open
484|🔵|Nerd Ape Dao #485|137.059173860488|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/485|Beige|Light brown|Dark blue suit|X|Rasta hat|Tongue_out
485|🟢+5|Nerd Ape Dao #359|137.03853322048812|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/359|Yellow|Robot|Purple hoodie|Gold|Gold hair|Open
486|🟢+1|Nerd Ape Dao #358|137.03833922367951|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/358|Blue|White|Pink fur|Oval|Propeller cap|Gold Grillz
487|🟢+6|Nerd Ape Dao #1377|137.03435652565835|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1377|Blue|Red|White fur|Angry|Demon horns|Cigarette
488|🟢+7|Nerd Ape Dao #1084|137.0272909213291|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1084|Yellow|Zombie|Overalls|Red Cat|Apple|420
489|🟢+2|Nerd Ape Dao #657|137.0117470574362|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/657|Yellow|Zombie|Stripedtee|Close|Newsboy cap|420
490|🔴-1|Nerd Ape Dao #653|136.99581415439465|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/653|Red|Lav|Stripedtee|White Round|Green beanie|Grin
491|🔴-9|Nerd Ape Dao #699|136.94913526982904|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/699|Green mint|Black|Black jacket|Red|Rose headscarf|Mouchet
492|🟢+10|Nerd Ape Dao #1320|136.893575494714|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1320|Beige|Gold|Overalls|Angry|Black top hat|Open
493|🟢+5|Nerd Ape Dao #1304|136.8229509591894|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1304|Pink|Gray|Goldchain|Shy|Green beanie|Open
494|🟢+7|Nerd Ape Dao #985|136.79660736530235|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/985|Beige|Black|Black jacket|Wide_eyes|Demon horns|Grillz
495|🟢+2|Nerd Ape Dao #542|136.78710389789796|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/542|Red|Light brown|Black vest|Close|Rose headscarf|Grillz
496|🟢+4|Nerd Ape Dao #1158|136.76472428365287|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1158|Yellow|Tiger|Red singlet|Close|Fastfood|Open
497|🟢+6|Nerd Ape Dao #1238|136.75707128850183|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1238|Green mint|Tiger|Black jacket|Round Glasses|Pirate hat|Sneaky
498|🟢+7|Nerd Ape Dao #837|136.75392357885676|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/837|Red|Pink|Silverchain|ETH|Pirate hat|Gum
499|🔴-3|Nerd Ape Dao #789|136.74247374094668|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/789|Green mint|Zombie|Brown vest|White Round|Blue cap|Close
500|🔴-1|Nerd Ape Dao #1028|136.72615438946244|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1028|Red|Gray|White shirt ribbon|Demon|Black beanie|Pipe
501|🔴-13|Nerd Ape Dao #1100|136.69977395358586|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1100|Red|Tiger|Flower Hawaii|Close|Adventure hat|420
502|🔴-16|Nerd Ape Dao #1382|136.67004317915524|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1382|Red|Dark brown|Judo|Gold|Pink beanie|Grin
503|🔴-9|Nerd Ape Dao #322|136.6677122606742|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/322|Yellow|White|Fastfood|Oval|Fastfood|Close
504|🟢+3|Nerd Ape Dao #357|136.61859253243446|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/357|Yellow|Pink|Black leather|Close|Red bob|Candy
505|🔴-13|Nerd Ape Dao #1003|136.57373848604078|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1003|Blue|White|Tech jacket|Black Nerd|Pink bucket|Mouchet
506|🟢+4|Nerd Ape Dao #1277|136.51852036216258|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1277|Red|Zombie|Black hoodie|Dizzy|Demon horns|Cigar
507|🔴-1|Nerd Ape Dao #1033|136.47681837627255|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1033|Red|Robot|Pink fur|ETH|Staw hat|Mouchet
508|🟢+5|Nerd Ape Dao #834|136.31116070174102|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/834|Blue|Gray|Pink fur|Angry|Cowboy hat|Close
509|🔴-5|Nerd Ape Dao #767|136.31048099194143|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/767|Red|Cream|None|Gold|None|Mouchet
510|🟢+4|Nerd Ape Dao #603|136.24885506418906|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/603|Light purple|Robot|Red singlet|Eyepatch|Gold hair|Tongue_out
511|🟢+1|Nerd Ape Dao #950|136.23319555702406|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/950|Yellow|Red|Brown vest|Sleepy|Pink bucket|Smile
512|🔴-4|Nerd Ape Dao #503|136.20706726617934|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/503|Red|Dark brown|Black suit|White Round|Blue headscarf|Mouchet
513|🟢+10|Nerd Ape Dao #1156|136.18979412964327|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1156|Green mint|Pink|Black sleeveless|Shy|Pink bucket|Grillz
514|🟢+8|Nerd Ape Dao #1319|136.1649512996688|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1319|Yellow|Water|Silverchain|X|Rasta hat|Smile
515|🔴-6|Nerd Ape Dao #290|136.14160582237125|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/290|Beige|Tiger|Flower Hawaii|Cyberpunk|Gold hair|Sneaky
516|🔵|Nerd Ape Dao #256|136.10238805714187|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/256|Pink|Pink|Pink hoodie|White Round|Apple|Tongue_out
517|🔴-6|Nerd Ape Dao #21|136.06037510885972|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/21|Pink|White|Sheriff|Gold|Adventure hat|420
518|🟢+8|Nerd Ape Dao #137|136.02307970614692|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/137|Red|Tiger|Rasta hawaii|Close|Rasta hat|420
519|🔴-4|Nerd Ape Dao #608|136.00596674861993|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/608|Yellow|Dark brown|Red singlet|Red Cat|Red bob|Smile
520|🟢+12|Nerd Ape Dao #752|135.99826925892307|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/752|Yellow|Water|Black sleeveless|Oval|Apple|Close
521|🔴-3|Nerd Ape Dao #696|135.98775141341065|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/696|Blue|Water|Blue vest|ETH|Blue cap|Grin
522|🔴-3|Nerd Ape Dao #1209|135.9375059062127|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1209|Pink|Robot|Yellow shirt|Wide_eyes|Green beanie|Cigarette
523|🔴-6|Nerd Ape Dao #262|135.9214568922819|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/262|Yellow|Pink|Judo|Angry|Green beret|Cigarette
524|🔴-3|Nerd Ape Dao #167|135.9177484515035|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/167|Light purple|Robot|Stripedtee|Gold|Adventure hat|Candy
525|🔴-5|Nerd Ape Dao #1292|135.9092668326959|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1292|Beige|Water|Black suit|Cyberpunk|Pink beanie|Cigar
526|🔴-2|Nerd Ape Dao #1225|135.8958569365835|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1225|Blue|Robot|Goldchain|Eyepatch|Biker helmet|Pipe
527|🔵|Nerd Ape Dao #1042|135.8926190095151|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1042|Blue|Robot|Black leather|Angry|Red bob|Grin
528|🟢+9|Nerd Ape Dao #820|135.80273133219194|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/820|Red|Lav|Green jacket|Glasses|Green beret|Cigarette
529|🔴-1|Nerd Ape Dao #870|135.77288628320917|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/870|Red|Gold|Black suit|Sleepy|Pink beanie|Candy
530|🔴-5|Nerd Ape Dao #852|135.71837072894573|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/852|Pink|Zombie|Brown coat|Oneeye|Blue cap|Cigar
531|🟢+5|Nerd Ape Dao #524|135.68193749487642|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/524|Red|Pink|White singlet|Red|Demon horns|Smile
532|🔴-3|Nerd Ape Dao #91|135.66732108864537|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/91|Pink|Cream|Yellow shirt|Dizzy|Rose headscarf|Gold Grillz
533|🔵|Nerd Ape Dao #120|135.58835718349957|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/120|Pink|Gray|Sheriff|Round Glasses|Blue cap|Tongue_out
534|🟢+6|Nerd Ape Dao #991|135.5290807285809|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/991|Beige|Pink|Blue vest|Angry|Pink beanie|Burger
535|🟢+3|Nerd Ape Dao #310|135.51796082930213|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/310|Light purple|Gold|Yellow shirt|Close|Adventure hat|Smile
536|🔴-5|Nerd Ape Dao #1073|135.51253355951212|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1073|Pink|White|Black suit|Angry|White bucket hat|Burger
537|🔴-3|Nerd Ape Dao #574|135.43848332553588|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/574|Red|Black|Brown coat|Round Glasses|Black beanie|Close
538|🟢+1|Nerd Ape Dao #856|135.43295825138992|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/856|Light purple|Black|Stripedtee|Hearteye|Cowboy hat|Close
539|🔴-9|Nerd Ape Dao #267|135.43204698264674|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/267|Light purple|Black|Flower Hawaii|Close|Black beanie|Cigar
540|🟢+12|Nerd Ape Dao #857|135.39053164733207|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/857|Blue|Water|Black leather|Close|Black top hat|Gum
541|🟢+12|Nerd Ape Dao #1323|135.3855331428992|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1323|Blue|Lav|Black tee|3D|Blue headscarf|Candy
542|🔵|Nerd Ape Dao #326|135.3849773495482|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/326|Yellow|Robot|Stripedtee|Eyepatch|Staw hat|Open
543|🔴-8|Nerd Ape Dao #1260|135.3627472347258|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1260|Pink|White|Brown vest|X|Adventure hat|Burger
544|🔴-1|Nerd Ape Dao #270|135.31941824711936|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/270|Beige|Tiger|Pink fur|Glasses|Staw hat|Pipe
545|🟢+3|Nerd Ape Dao #1075|135.31503557396715|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1075|Light purple|Robot|Purple hoodie|Hearteye|Rose headscarf|Tongue_out
546|🔴-1|Nerd Ape Dao #792|135.29894464186478|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/792|Red|Gold|Black vest|Fasion|Demon horns|Mouchet
547|🟢+4|Nerd Ape Dao #340|135.2334645953766|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/340|Green mint|Gray|Purple hoodie|X|Gold hair|Mouchet
